"Date","Time","Open","High","Low","Close","Up","Down","ZeroLine","3/10Line_2","16Line_2","ParCl","ParCl","Vol","Avg","PLOT1","MornDoji","EveDoji"
10/04/2020,21:50,3363.00,3364.50,3362.00,3363.00,488,434,0.00,-1.36,0.13,3356.17,3354.11,922.00,862.90,0.00,0.00,0.00
10/04/2020,21:55,3363.00,3364.00,3361.25,3361.50,579,596,0.00,-1.54,-0.06,3356.73,3354.48,1175.00,866.20,0.00,0.00,0.00
10/04/2020,22:00,3361.25,3362.00,3359.75,3361.25,711,917,0.00,-1.68,-0.21,3357.26,3354.85,1628.00,975.80,0.00,0.00,0.00
10/04/2020,22:05,3361.00,3362.25,3360.50,3362.00,361,268,0.00,-1.72,-0.35,3357.76,3355.20,629.00,971.60,0.00,0.00,0.00
10/04/2020,22:10,3362.25,3363.00,3361.75,3362.25,405,236,0.00,-1.24,-0.46,3358.24,3355.55,641.00,937.70,0.00,0.00,0.00
10/04/2020,22:15,3362.25,3364.00,3362.00,3362.75,498,447,0.00,-0.52,-0.49,3358.70,3355.88,945.00,967.30,0.00,0.00,0.00
10/04/2020,22:20,3363.00,3364.25,3362.75,3363.50,391,322,0.00,0.13,-0.52,3359.13,3356.21,713.00,978.70,0.00,0.00,0.00
10/04/2020,22:25,3363.50,3363.75,3362.75,3363.50,168,248,0.00,0.63,-0.53,3359.55,3356.53,416.00,920.50,0.00,0.00,0.00
10/04/2020,22:30,3363.25,3363.75,3362.75,3363.75,195,190,0.00,0.91,-0.56,3359.94,3356.84,385.00,833.00,0.00,0.00,0.00
10/04/2020,22:35,3363.50,3364.75,3363.25,3364.25,441,287,0.00,1.06,-0.54,3360.31,3357.14,728.00,818.20,0.00,0.00,0.00
10/04/2020,22:40,3364.25,3364.50,3362.75,3363.75,288,117,0.00,1.07,-0.48,3360.67,3357.43,405.00,766.50,0.00,0.00,0.00
10/04/2020,22:45,3363.75,3364.25,3363.00,3363.75,174,82,0.00,0.84,-0.41,3361.01,3357.71,256.00,674.60,0.00,0.00,0.00
10/04/2020,22:50,3363.75,3364.25,3363.50,3364.00,103,62,0.00,0.48,-0.35,3361.33,3357.99,165.00,528.30,0.00,0.00,0.00
10/04/2020,22:55,3364.00,3364.25,3363.50,3363.75,129,79,0.00,0.31,-0.31,3361.64,3358.26,208.00,486.20,0.00,0.00,0.00
10/04/2020,23:00,3363.75,3364.50,3363.50,3363.75,149,234,0.00,0.16,-0.24,3361.94,3358.52,383.00,460.40,0.00,0.00,0.00
10/04/2020,23:05,3364.00,3367.00,3364.00,3365.75,845,431,0.00,0.44,-0.13,3362.22,3358.77,1276.00,493.50,0.00,0.00,0.00
10/04/2020,23:10,3365.75,3366.50,3365.50,3365.75,165,174,0.00,0.88,0.01,3362.48,3359.02,339.00,456.10,0.00,0.00,0.00
10/04/2020,23:15,3365.75,3366.00,3365.50,3365.75,165,66,0.00,1.32,0.19,3362.73,3359.26,231.00,437.60,0.00,0.00,0.00
10/04/2020,23:20,3365.50,3366.25,3365.50,3365.75,105,136,0.00,1.13,0.37,3362.97,3359.49,241.00,423.20,0.00,0.00,0.00
10/04/2020,23:25,3365.75,3365.75,3364.25,3364.75,121,291,0.00,0.74,0.52,3363.20,3359.72,412.00,391.60,0.00,0.00,0.00
10/04/2020,23:30,3364.50,3365.00,3364.25,3364.75,129,147,0.00,0.31,0.62,3363.42,3359.94,276.00,378.70,0.00,0.00,0.00
10/04/2020,23:35,3364.75,3365.25,3363.25,3364.00,313,354,0.00,-0.30,0.63,3367.75,3360.15,667.00,419.80,0.00,0.00,0.00
10/04/2020,23:40,3364.00,3364.50,3363.50,3363.75,182,118,0.00,-0.61,0.59,3367.71,3360.36,300.00,433.30,0.00,0.00,0.00
10/04/2020,23:45,3363.75,3364.00,3363.00,3363.50,193,179,0.00,-1.00,0.48,3367.68,3360.57,372.00,449.70,0.00,0.00,0.00
10/04/2020,23:50,3363.25,3364.00,3362.25,3363.50,221,261,0.00,-1.14,0.36,3367.60,3360.76,482.00,459.60,0.00,0.00,0.00
10/04/2020,23:55,3363.25,3363.25,3359.75,3360.25,267,721,0.00,-1.76,0.18,3367.47,3367.75,988.00,430.80,0.00,0.00,0.00
10/05/2020,00:00,3360.00,3361.00,3357.50,3357.50,680,859,0.00,-2.93,-0.07,3367.23,3367.73,1539.00,550.80,0.00,0.00,0.00
10/05/2020,00:05,3357.50,3357.75,3355.75,3357.25,529,570,0.00,-4.17,-0.38,3366.84,3367.68,1099.00,637.60,0.00,0.00,0.00
10/05/2020,00:10,3357.25,3358.25,3357.00,3357.50,410,319,0.00,-4.26,-0.68,3366.31,3367.59,729.00,686.40,0.00,0.00,0.00
10/05/2020,00:15,3357.75,3359.25,3357.75,3358.75,431,327,0.00,-3.24,-0.90,3365.80,3367.50,758.00,721.00,0.00,0.00,0.00
10/05/2020,00:20,3358.75,3359.75,3358.50,3359.00,223,170,0.00,-2.08,-1.04,3365.32,3367.41,393.00,732.70,0.00,0.00,0.00
10/05/2020,00:25,3359.00,3359.25,3358.25,3358.50,134,217,0.00,-1.20,-1.14,3364.86,3367.32,351.00,701.10,0.00,0.00,0.00
10/05/2020,00:30,3358.25,3359.25,3358.25,3358.50,117,187,0.00,-0.76,-1.25,3364.42,3367.24,304.00,701.50,0.00,0.00,0.00
10/05/2020,00:35,3358.50,3361.75,3358.50,3361.00,863,501,0.00,0.16,-1.32,3364.00,3367.15,1364.00,800.70,0.00,0.00,0.00
10/05/2020,00:40,3361.00,3361.25,3360.75,3360.75,221,278,0.00,1.18,-1.32,3363.61,3367.07,499.00,802.40,0.00,0.00,0.00
10/05/2020,00:45,3360.75,3360.75,3360.00,3360.50,49,302,0.00,1.82,-1.25,3363.23,3366.98,351.00,738.70,0.00,0.00,0.00
10/05/2020,00:50,3360.75,3361.00,3359.50,3360.00,232,216,0.00,1.24,-1.19,3362.87,3366.90,448.00,629.60,0.00,0.00,0.00
10/05/2020,00:55,3360.00,3360.50,3359.75,3360.25,104,115,0.00,0.78,-1.12,3362.53,3366.81,219.00,541.60,0.00,0.00,0.00
10/05/2020,01:00,3360.25,3361.50,3360.00,3361.25,240,203,0.00,0.65,-1.04,3362.20,3366.73,443.00,513.00,0.00,0.00,0.00
10/05/2020,01:05,3361.50,3362.00,3360.75,3361.25,276,265,0.00,0.82,-0.93,3355.75,3366.65,541.00,491.30,0.00,0.00,0.00
10/05/2020,01:10,3361.25,3363.00,3361.00,3361.00,350,399,0.00,0.87,-0.81,3355.80,3366.57,749.00,526.90,0.00,0.00,0.00
10/05/2020,01:15,3361.00,3362.00,3360.25,3361.50,223,261,0.00,0.65,-0.65,3355.92,3366.49,484.00,540.20,0.00,0.00,0.00
10/05/2020,01:20,3361.50,3361.50,3360.00,3361.25,266,256,0.00,0.38,-0.45,3356.03,3366.41,522.00,562.00,0.00,0.00,0.00
10/05/2020,01:25,3361.25,3363.00,3360.75,3362.25,250,217,0.00,0.67,-0.15,3356.14,3366.33,467.00,472.30,0.00,0.00,0.00
10/05/2020,01:30,3362.25,3362.50,3361.25,3362.50,276,240,0.00,0.82,0.17,3356.25,3366.25,516.00,474.00,0.00,0.00,0.00
10/05/2020,01:35,3362.75,3363.00,3361.25,3362.25,291,147,0.00,0.98,0.44,3356.36,3366.17,438.00,482.70,0.00,0.00,0.00
10/05/2020,01:40,3362.25,3363.25,3361.00,3362.25,306,290,0.00,0.76,0.61,3356.46,3366.09,596.00,497.50,0.00,0.00,0.00
10/05/2020,01:45,3362.25,3362.75,3361.50,3362.00,173,198,0.00,0.42,0.71,3356.63,3366.01,371.00,512.70,0.00,0.00,0.00
10/05/2020,01:50,3362.00,3364.25,3361.75,3363.75,362,213,0.00,0.67,0.80,3356.79,3365.93,575.00,525.90,0.00,0.00,0.00
10/05/2020,01:55,3363.75,3363.75,3362.25,3362.75,174,233,0.00,0.68,0.84,3357.02,3365.86,407.00,512.50,0.00,0.00,0.00
10/05/2020,02:00,3362.50,3362.50,3361.00,3361.50,353,387,0.00,0.47,0.79,3357.26,3365.78,740.00,511.60,0.00,0.00,0.00
10/05/2020,02:05,3361.50,3362.50,3354.50,3356.00,1472,2088,0.00,-1.57,0.58,3364.25,3365.71,3560.00,819.20,0.00,0.00,0.00
10/05/2020,02:10,3356.25,3358.25,3354.25,3356.00,701,951,0.00,-3.29,0.30,3364.17,3365.59,1652.00,932.20,0.00,0.00,0.00
10/05/2020,02:15,3355.75,3357.00,3354.75,3356.50,531,469,0.00,-4.38,-0.03,3364.01,3365.45,1000.00,985.50,0.00,0.00,0.00
10/05/2020,02:20,3356.50,3359.50,3356.00,3358.75,803,504,0.00,-3.09,-0.26,3363.86,3365.31,1307.00,1064.60,0.00,0.00,0.00
10/05/2020,02:25,3359.00,3359.00,3357.00,3357.75,339,343,0.00,-2.06,-0.44,3363.70,3365.17,682.00,1089.00,0.00,0.00,0.00
10/05/2020,02:30,3358.00,3359.25,3357.50,3358.50,315,307,0.00,-1.02,-0.56,3363.55,3365.04,622.00,1091.60,0.00,0.00,0.00
10/05/2020,02:35,3358.50,3359.50,3357.25,3357.25,271,342,0.00,-1.04,-0.66,3363.40,3364.90,613.00,1115.80,0.00,0.00,0.00
10/05/2020,02:40,3357.25,3357.75,3354.50,3356.50,439,743,0.00,-0.73,-0.73,3363.26,3364.77,1182.00,1176.50,0.00,0.00,0.00
10/05/2020,02:45,3356.50,3358.50,3356.50,3358.25,284,273,0.00,-0.37,-0.80,3363.11,3364.64,557.00,1191.50,0.00,0.00,0.00
10/05/2020,02:50,3358.25,3358.50,3357.00,3357.25,337,364,0.00,0.06,-0.84,3362.97,3364.51,701.00,1187.60,0.00,0.00,0.00
10/05/2020,02:55,3357.25,3359.00,3356.50,3357.25,353,286,0.00,0.18,-0.89,3362.83,3364.38,639.00,895.50,0.00,0.00,0.00
10/05/2020,03:00,3357.50,3360.00,3357.25,3359.50,571,459,0.00,0.25,-0.93,3362.69,3364.25,1030.00,833.30,0.00,0.00,0.00
10/05/2020,03:05,3359.25,3362.25,3356.75,3360.00,1684,1441,0.00,0.82,-0.90,3362.56,3364.13,3125.00,1045.80,0.00,0.00,0.00
10/05/2020,03:10,3360.00,3360.75,3357.25,3357.50,821,1048,0.00,1.03,-0.88,3362.43,3364.01,1869.00,1102.00,0.00,0.00,0.00
10/05/2020,03:15,3357.50,3358.00,3350.50,3351.75,1054,1570,0.00,-0.96,-0.98,3362.30,3363.88,2624.00,1296.20,0.00,0.00,0.00
10/05/2020,03:20,3351.50,3355.00,3351.50,3353.00,960,905,0.00,-2.74,-1.18,3362.01,3363.68,1865.00,1420.50,0.00,0.00,0.00
10/05/2020,03:25,3353.00,3355.75,3351.25,3353.50,777,816,0.00,-3.70,-1.32,3361.74,3363.49,1593.00,1518.50,0.00,0.00,0.00
10/05/2020,03:30,3353.50,3354.00,3348.00,3351.25,1470,1890,0.00,-3.34,-1.32,3361.47,3363.29,3360.00,1736.30,0.00,0.00,0.00
10/05/2020,03:35,3351.50,3352.75,3346.50,3349.50,1322,1328,0.00,-3.63,-1.27,3361.04,3363.02,2650.00,1945.60,0.00,0.00,0.00
10/05/2020,03:40,3349.50,3352.75,3349.25,3351.75,866,739,0.00,-3.67,-1.31,3360.45,3362.69,1605.00,2036.00,0.00,0.00,0.00
10/05/2020,03:45,3351.75,3353.00,3349.00,3350.75,729,741,0.00,-3.18,-1.38,3359.90,3362.37,1470.00,2119.10,0.00,0.00,0.00
10/05/2020,03:50,3350.75,3354.75,3350.75,3353.25,1091,778,0.00,-1.31,-1.40,3359.36,3362.05,1869.00,2203.00,0.00,0.00,0.00
10/05/2020,03:55,3353.75,3353.75,3351.25,3352.25,401,437,0.00,-0.37,-1.35,3358.85,3361.74,838.00,1974.30,0.00,0.00,0.00
10/05/2020,04:00,3352.50,3355.00,3351.25,3352.25,638,553,0.00,0.66,-1.27,3358.35,3361.44,1191.00,1906.50,0.00,0.00,0.00
10/05/2020,04:05,3352.00,3355.00,3351.25,3354.50,629,692,0.00,0.80,-1.19,3357.88,3361.14,1321.00,1776.20,0.00,0.00,0.00
10/05/2020,04:10,3354.25,3355.50,3353.00,3354.50,452,308,0.00,1.40,-1.11,3357.42,3360.84,760.00,1665.70,0.00,0.00,0.00
10/05/2020,04:15,3354.25,3357.25,3354.25,3357.00,817,577,0.00,2.63,-0.96,3346.50,3360.56,1394.00,1645.80,0.00,0.00,0.00
10/05/2020,04:20,3356.75,3358.25,3356.00,3357.75,684,475,0.00,3.07,-0.78,3346.59,3360.28,1159.00,1425.70,0.00,0.00,0.00
10/05/2020,04:25,3357.50,3358.75,3354.50,3355.50,596,580,0.00,2.80,-0.66,3346.77,3360.00,1176.00,1278.30,0.00,0.00,0.00
10/05/2020,04:30,3355.75,3356.00,3353.75,3355.25,361,372,0.00,1.87,-0.60,3347.06,3359.73,733.00,1191.10,0.00,0.00,0.00
10/05/2020,04:35,3355.25,3356.00,3354.25,3355.50,428,272,0.00,0.64,-0.50,3347.34,3359.47,700.00,1114.10,0.00,0.00,0.00
10/05/2020,04:40,3355.50,3357.50,3355.50,3356.75,252,307,0.00,0.71,-0.29,3347.61,3359.21,559.00,983.10,0.00,0.00,0.00
10/05/2020,04:45,3356.50,3357.50,3356.00,3357.25,221,123,0.00,0.88,-0.00,3347.88,3358.95,344.00,933.70,0.00,0.00,0.00
10/05/2020,04:50,3357.50,3358.50,3355.25,3355.25,235,306,0.00,0.49,0.24,3348.14,3358.70,541.00,868.70,0.00,0.00,0.00
10/05/2020,04:55,3355.25,3355.50,3353.75,3355.00,297,424,0.00,-0.14,0.45,3348.40,3358.50,721.00,808.70,0.00,0.00,0.00
10/05/2020,05:00,3355.25,3357.00,3354.50,3355.75,248,226,0.00,-0.77,0.64,3348.65,3358.50,474.00,780.10,0.00,0.00,0.00
10/05/2020,05:05,3355.75,3358.00,3353.50,3358.00,531,352,0.00,0.05,0.84,3348.89,3358.26,883.00,729.00,0.00,0.00,0.00
10/05/2020,05:10,3358.00,3358.25,3357.25,3357.50,202,163,0.00,0.91,0.98,3349.12,3346.50,365.00,649.60,0.00,0.00,0.00
10/05/2020,05:15,3357.75,3357.75,3355.25,3356.75,140,333,0.00,1.12,1.07,3349.36,3346.53,473.00,579.30,0.00,0.00,0.00
10/05/2020,05:20,3357.00,3357.25,3353.50,3354.75,440,405,0.00,0.08,1.03,3349.58,3346.56,845.00,590.50,0.00,0.00,0.00
10/05/2020,05:25,3354.50,3357.75,3354.25,3357.00,498,351,0.00,-0.23,0.97,3349.80,3346.59,849.00,605.40,0.00,0.00,0.00
10/05/2020,05:30,3357.00,3358.75,3356.25,3356.50,362,359,0.00,-0.29,0.86,3350.02,3346.62,721.00,621.60,0.00,0.00,0.00
10/05/2020,05:35,3356.50,3358.50,3355.75,3358.25,466,218,0.00,0.78,0.75,3350.23,3346.68,684.00,655.60,0.00,0.00,0.00
10/05/2020,05:40,3358.00,3360.00,3358.00,3359.50,495,414,0.00,1.18,0.63,3350.43,3346.74,909.00,692.40,0.00,0.00,0.00
10/05/2020,05:45,3359.50,3361.25,3358.75,3360.00,392,283,0.00,1.85,0.57,3350.74,3346.84,675.00,687.80,0.00,0.00,0.00
10/05/2020,05:50,3360.00,3361.25,3359.00,3361.00,363,374,0.00,2.24,0.59,3351.16,3346.98,737.00,714.10,0.00,0.00,0.00
10/05/2020,05:55,3360.75,3361.00,3359.00,3359.00,178,311,0.00,1.97,0.68,3351.56,3347.12,489.00,674.70,0.00,0.00,0.00
10/05/2020,06:00,3359.25,3361.75,3359.25,3360.25,352,360,0.00,1.78,0.74,3351.95,3347.27,712.00,709.40,0.00,0.00,0.00
10/05/2020,06:05,3360.50,3360.75,3358.50,3359.50,423,541,0.00,1.01,0.75,3352.42,3347.45,964.00,758.50,0.00,0.00,0.00
10/05/2020,06:10,3359.25,3359.50,3356.75,3357.25,388,598,0.00,0.18,0.73,3352.87,3347.63,986.00,772.60,0.00,0.00,0.00
10/05/2020,06:15,3357.00,3357.25,3355.50,3356.50,344,411,0.00,-1.03,0.68,3353.29,3347.80,755.00,763.20,0.00,0.00,0.00
10/05/2020,06:20,3356.75,3357.00,3355.00,3356.50,413,472,0.00,-2.03,0.60,3353.70,3347.98,885.00,779.60,0.00,0.00,0.00
10/05/2020,06:25,3356.25,3358.50,3356.25,3357.50,476,448,0.00,-1.87,0.48,3354.09,3348.15,924.00,803.60,0.00,0.00,0.00
10/05/2020,06:30,3357.50,3358.25,3356.00,3357.50,349,282,0.00,-1.33,0.34,3354.45,3348.32,631.00,775.80,0.00,0.00,0.00
10/05/2020,06:35,3357.50,3358.75,3356.75,3358.50,263,135,0.00,-0.52,0.24,3354.80,3348.49,398.00,748.10,0.00,0.00,0.00
10/05/2020,06:40,3358.25,3359.00,3358.00,3358.75,193,152,0.00,0.13,0.24,3355.14,3348.65,345.00,708.90,0.00,0.00,0.00
10/05/2020,06:45,3359.00,3360.25,3358.25,3358.75,387,441,0.00,0.57,0.29,3355.45,3348.82,828.00,742.80,0.00,0.00,0.00
10/05/2020,06:50,3358.75,3360.75,3358.25,3360.00,386,226,0.00,1.09,0.38,3355.76,3348.98,612.00,732.80,0.00,0.00,0.00
10/05/2020,06:55,3360.00,3361.25,3360.00,3361.00,331,230,0.00,1.69,0.43,3356.04,3349.14,561.00,692.50,0.00,0.00,0.00
10/05/2020,07:00,3360.75,3363.00,3360.25,3363.00,452,233,0.00,2.53,0.52,3356.32,3349.29,685.00,662.40,0.00,0.00,0.00
10/05/2020,07:05,3363.00,3364.50,3361.75,3363.75,603,529,0.00,3.06,0.59,3356.69,3349.50,1132.00,700.10,0.00,0.00,0.00
10/05/2020,07:10,3364.00,3366.25,3363.75,3366.00,709,544,0.00,3.78,0.69,3357.19,3349.76,1253.00,736.90,0.00,0.00,0.00
10/05/2020,07:15,3365.75,3366.25,3364.25,3365.25,353,526,0.00,3.75,0.80,3357.84,3350.09,879.00,732.40,0.00,0.00,0.00
10/05/2020,07:20,3365.25,3365.25,3362.25,3362.50,263,711,0.00,2.83,0.87,3358.45,3350.42,974.00,766.70,0.00,0.00,0.00
10/05/2020,07:25,3362.50,3362.50,3360.75,3361.00,382,488,0.00,0.92,0.86,3359.01,3350.73,870.00,813.90,0.00,0.00,0.00
10/05/2020,07:30,3360.75,3361.50,3360.25,3361.00,325,352,0.00,-0.72,0.80,3359.53,3351.04,677.00,847.10,0.00,0.00,0.00
10/05/2020,07:35,3360.75,3363.25,3360.75,3362.50,564,600,0.00,-1.10,0.80,3360.02,3351.35,1164.00,880.70,0.00,0.00,0.00
10/05/2020,07:40,3362.50,3364.00,3362.00,3363.25,337,170,0.00,-0.68,0.88,3360.25,3351.65,507.00,870.20,0.00,0.00,0.00
10/05/2020,07:45,3363.25,3364.75,3362.00,3363.25,388,534,0.00,-0.15,0.99,3360.68,3351.94,922.00,906.30,0.00,0.00,0.00
10/05/2020,07:50,3363.00,3364.75,3363.00,3364.00,249,222,0.00,0.25,1.09,3361.08,3352.22,471.00,884.90,0.00,0.00,0.00
10/05/2020,07:55,3364.00,3364.50,3360.50,3361.50,499,596,0.00,-0.11,1.11,3366.25,3352.50,1095.00,881.20,0.00,0.00,0.00
10/05/2020,08:00,3361.50,3363.00,3360.75,3361.00,425,548,0.00,-0.36,1.08,3366.20,3352.78,973.00,853.20,0.00,0.00,0.00
10/05/2020,08:05,3361.00,3361.00,3358.50,3360.75,782,1023,0.00,-0.99,0.99,3366.16,3353.05,1805.00,945.80,0.00,0.00,0.00
10/05/2020,08:10,3360.75,3362.00,3360.25,3361.00,516,408,0.00,-1.01,0.86,3366.04,3353.31,924.00,940.80,0.00,0.00,0.00
10/05/2020,08:15,3361.25,3362.00,3359.75,3360.75,678,671,0.00,-1.07,0.68,3365.92,3353.57,1349.00,988.70,0.00,0.00,0.00
10/05/2020,08:20,3360.75,3361.00,3357.50,3357.50,489,950,0.00,-1.80,0.41,3365.80,3353.82,1439.00,1064.90,0.00,0.00,0.00
10/05/2020,08:25,3357.75,3360.00,3357.75,3359.25,390,389,0.00,-2.06,0.09,3365.60,3354.07,779.00,1026.40,0.00,0.00,0.00
10/05/2020,08:30,3359.25,3360.00,3358.50,3359.75,352,326,0.00,-2.04,-0.27,3365.40,3354.32,678.00,1043.50,0.00,0.00,0.00
10/05/2020,08:35,3359.50,3361.00,3358.25,3360.75,678,700,0.00,-0.71,-0.55,3365.21,3354.56,1378.00,1089.10,0.00,0.00,0.00
10/05/2020,08:40,3360.50,3361.00,3358.75,3360.25,461,522,0.00,0.00,-0.73,3365.03,3354.79,983.00,1140.30,0.00,0.00,0.00
10/05/2020,08:45,3360.50,3360.50,3358.25,3359.50,631,648,0.00,0.12,-0.78,3364.85,3355.02,1279.00,1158.70,0.00,0.00,0.00
10/05/2020,08:50,3359.75,3361.50,3359.50,3360.25,884,878,0.00,0.03,-0.73,3364.67,3355.24,1762.00,1237.60,0.00,0.00,0.00
10/05/2020,08:55,3360.00,3361.50,3359.50,3361.00,599,606,0.00,0.25,-0.65,3364.50,3355.46,1205.00,1177.60,0.00,0.00,0.00
10/05/2020,09:00,3361.00,3361.75,3360.25,3360.50,405,442,0.00,0.63,-0.56,3364.33,3355.68,847.00,1169.90,0.00,0.00,0.00
10/05/2020,09:05,3360.75,3363.25,3360.25,3362.00,807,586,0.00,1.09,-0.49,3364.17,3355.89,1393.00,1174.30,0.00,0.00,0.00
10/05/2020,09:10,3361.75,3361.75,3360.00,3361.00,359,625,0.00,0.74,-0.46,3364.01,3356.10,984.00,1128.80,0.00,0.00,0.00
10/05/2020,09:15,3360.75,3361.50,3360.00,3361.00,559,633,0.00,0.73,-0.40,3363.85,3356.30,1192.00,1170.10,0.00,0.00,0.00
10/05/2020,09:20,3361.00,3362.00,3360.50,3361.50,771,459,0.00,0.39,-0.36,3363.70,3356.50,1230.00,1225.30,0.00,0.00,0.00
10/05/2020,09:25,3361.75,3362.25,3360.75,3361.25,477,482,0.00,0.43,-0.27,3363.55,3356.69,959.00,1183.40,0.00,0.00,0.00
10/05/2020,09:30,3361.50,3361.50,3359.75,3360.50,770,759,0.00,0.23,-0.19,3363.40,3356.89,1529.00,1238.00,0.00,0.00,0.00
10/05/2020,09:35,3360.50,3371.25,3360.00,3368.00,12284,10739,0.00,1.55,-0.03,3357.50,3357.07,23023.00,3412.40,0.00,0.00,0.00
10/05/2020,09:40,3368.00,3368.75,3365.00,3368.50,6127,6392,0.00,3.14,0.28,3357.61,3357.39,12519.00,4488.10,0.00,0.00,0.00
10/05/2020,09:45,3368.25,3370.00,3367.50,3368.75,3414,3338,0.00,5.12,0.73,3357.72,3357.70,6752.00,5042.80,0.00,0.00,0.00
10/05/2020,09:50,3369.00,3372.25,3366.00,3367.25,5717,5846,0.00,4.19,1.12,3357.83,3358.01,11563.00,6114.40,0.00,0.00,0.00
10/05/2020,09:55,3367.25,3369.00,3365.75,3366.50,4256,4555,0.00,3.07,1.36,3358.06,3358.36,8811.00,6856.20,0.00,0.00,0.00
10/05/2020,10:00,3366.50,3367.75,3364.25,3366.00,3394,3499,0.00,1.66,1.46,3358.29,3358.71,6893.00,7447.10,0.00,0.00,0.00
10/05/2020,10:05,3365.75,3369.75,3365.75,3368.75,5226,5115,0.00,1.38,1.54,3358.51,3359.05,10341.00,8362.00,0.00,0.00,0.00
10/05/2020,10:10,3368.75,3373.75,3368.25,3372.00,4590,4282,0.00,2.17,1.67,3358.73,3359.38,8872.00,9126.20,0.00,0.00,0.00
10/05/2020,10:15,3372.00,3374.50,3371.25,3373.75,3755,3411,0.00,3.50,1.88,3359.09,3359.78,7166.00,9746.90,0.00,0.00,0.00
10/05/2020,10:20,3374.00,3377.25,3374.00,3377.00,5614,3481,0.00,4.60,2.12,3359.58,3360.22,9095.00,10503.50,0.00,0.00,0.00
10/05/2020,10:25,3377.00,3378.50,3375.50,3376.50,4126,3111,0.00,5.25,2.38,3360.29,3360.77,7237.00,8924.90,0.00,0.00,0.00
10/05/2020,10:30,3376.50,3378.25,3375.75,3376.75,2972,3345,0.00,5.43,2.68,3361.16,3361.39,6317.00,8304.70,0.00,0.00,0.00
10/05/2020,10:35,3377.00,3384.50,3376.75,3382.25,7275,5500,0.00,5.82,3.00,3362.00,3361.99,12775.00,8907.00,0.00,0.00,0.00
10/05/2020,10:40,3382.00,3382.50,3380.25,3381.50,2989,3857,0.00,6.07,3.35,3363.26,3362.83,6846.00,8435.30,0.00,0.00,0.00
10/05/2020,10:45,3381.75,3385.00,3381.50,3382.75,4484,4418,0.00,6.44,3.73,3364.45,3363.65,8902.00,8444.40,0.00,0.00,0.00
10/05/2020,10:50,3382.75,3386.00,3382.00,3385.25,4687,2955,0.00,5.52,4.06,3365.76,3364.50,7642.00,8519.30,0.00,0.00,0.00
10/05/2020,10:55,3385.25,3386.00,3383.75,3383.75,2521,2358,0.00,4.77,4.26,3367.22,3365.41,4879.00,7973.10,0.00,0.00,0.00
10/05/2020,11:00,3384.00,3385.50,3382.50,3383.00,2358,2897,0.00,3.75,4.30,3368.57,3366.29,5255.00,7611.40,0.00,0.00,0.00
10/05/2020,11:05,3382.75,3386.00,3382.00,3385.50,2877,2455,0.00,2.66,4.14,3369.83,3367.13,5332.00,7428.00,0.00,0.00,0.00
10/05/2020,11:10,3385.50,3386.50,3383.25,3383.75,2468,2619,0.00,1.98,4.00,3370.99,3367.93,5087.00,7027.20,0.00,0.00,0.00
10/05/2020,11:15,3383.75,3384.25,3382.00,3382.50,2106,2527,0.00,1.22,3.89,3372.23,3368.76,4633.00,6766.80,0.00,0.00,0.00
10/05/2020,11:20,3382.50,3388.00,3382.50,3387.25,4224,3029,0.00,0.75,3.83,3373.37,3369.56,7253.00,6860.40,0.00,0.00,0.00
10/05/2020,11:25,3387.25,3388.75,3386.50,3387.00,2648,2556,0.00,1.36,3.83,3374.66,3370.44,5204.00,6103.30,0.00,0.00,0.00
10/05/2020,11:30,3386.75,3388.75,3385.00,3385.50,4577,3815,0.00,1.96,3.82,3376.01,3371.35,8392.00,6257.90,0.00,0.00,0.00
10/05/2020,11:35,3385.50,3386.00,3383.25,3383.50,2384,3574,0.00,0.63,3.64,3377.23,3372.22,5958.00,5963.50,0.00,0.00,0.00
10/05/2020,11:40,3383.50,3384.50,3381.75,3382.25,1843,2362,0.00,-0.65,3.31,3378.34,3373.05,4205.00,5619.80,0.00,0.00,0.00
10/05/2020,11:45,3382.25,3384.25,3382.00,3383.75,2627,1967,0.00,-1.23,2.90,3379.34,3373.84,4594.00,5591.30,0.00,0.00,0.00
10/05/2020,11:50,3383.75,3385.00,3382.00,3383.25,2377,1841,0.00,-1.34,2.48,3380.24,3374.58,4218.00,5487.60,0.00,0.00,0.00
10/05/2020,11:55,3383.25,3384.25,3382.50,3382.50,1351,1430,0.00,-0.96,2.06,3381.06,3375.29,2781.00,5232.50,0.00,0.00,0.00
10/05/2020,12:00,3382.75,3385.00,3382.75,3384.75,1803,1480,0.00,-0.72,1.63,3381.80,3375.96,3283.00,5052.10,0.00,0.00,0.00
10/05/2020,12:05,3384.75,3385.00,3382.75,3383.50,1204,1437,0.00,-0.74,1.18,3382.47,3376.60,2641.00,4852.90,0.00,0.00,0.00
10/05/2020,12:10,3383.25,3384.75,3383.25,3384.00,1190,944,0.00,0.08,0.84,3382.75,3377.21,2134.00,4341.00,0.00,0.00,0.00
10/05/2020,12:15,3384.25,3385.75,3384.25,3384.50,1140,1510,0.00,0.25,0.56,3382.75,3377.79,2650.00,4085.60,0.00,0.00,0.00
10/05/2020,12:20,3384.50,3385.00,3383.25,3384.50,1191,1213,0.00,0.68,0.37,3388.75,3378.33,2404.00,3486.80,0.00,0.00,0.00
